AnimalAuraBat;BATS_LIGHT.fx;/AURAS/FEMALE/BATS/BATS_LIGHT.fx
AnimalAuraBat;Bats_Light.fx;/Auras/Huge/Bats/Bats_Light.fx
AnimalAuraBat;Bats_Light.fx;/Auras/Male/Bats/Bats_Light.fx
AnimalAuraBat;Bats_Light_COMBAT.fx;/Auras/Female/Bats/Bats_Light_COMBAT.fx
AnimalAuraBat;Bats_Light_COMBAT.fx;/Auras/Huge/Bats/Bats_Light_COMBAT.fx
AnimalAuraBat;Bats_Light_COMBAT.fx;/Auras/Male/Bats/Bats_Light_COMBAT.fx
AnimalAuraBat;Bats_Light_Idle_Child01.fx;/Auras/Female/Bats/Bats_Light_Idle_Child01.fx
AnimalAuraBat;Bats_Light_Idle_Child01.fx;/Auras/Huge/Bats/Bats_Light_Idle_Child01.fx
AnimalAuraBat;Bats_Light_Idle_Child01.fx;/Auras/Male/Bats/Bats_Light_Idle_Child01.fx
AnimalAuraBat;Bats_Light_Idle_Child02.fx;/Auras/Female/Bats/Bats_Light_Idle_Child02.fx
AnimalAuraBat;Bats_Light_Idle_Child02.fx;/Auras/Huge/Bats/Bats_Light_Idle_Child02.fx
AnimalAuraBat;Bats_Light_Idle_Child02.fx;/Auras/Male/Bats/Bats_Light_Idle_Child02.fx
AnimalAuraBat;Bats_Light_Motion_Child.fx;/Auras/Female/Bats/Bats_Light_Motion_Child.fx
AnimalAuraBat;Bats_Light_Motion_Child.fx;/Auras/Huge/Bats/Bats_Light_Motion_Child.fx
AnimalAuraBat;Bats_Light_Motion_Child.fx;/Auras/Male/Bats/Bats_Light_Motion_Child.fx
AnimalAuraBat;Bats_Light_Motion_Child02.fx;/Auras/Female/Bats/Bats_Light_Motion_Child02.fx
AnimalAuraBat;Bats_Light_Motion_Child02.fx;/Auras/Huge/Bats/Bats_Light_Motion_Child02.fx
AnimalAuraBat;Bats_Light_Motion_Child02.fx;/Auras/Male/Bats/Bats_Light_Motion_Child02.fx
AnimalAuraBat;Bats_Motion_Child.fx;/Auras/Female/Bats/Bats_Motion_Child.fx
AnimalAuraBat;Bats_Motion_Child.fx;/Auras/Huge/Bats/Bats_Motion_Child.fx
AnimalAuraBat;Bats_Motion_Child.fx;/Auras/Male/Bats/Bats_Motion_Child.fx
AnimalAuraBat;Bats_Motion_Child02.fx;/Auras/Female/Bats/Bats_Motion_Child02.fx
AnimalAuraBat;Bats_Motion_Child02.fx;/Auras/Huge/Bats/Bats_Motion_Child02.fx
AnimalAuraBat;Bats_Motion_Child02.fx;/Auras/Male/Bats/Bats_Motion_Child02.fx
AnimalAuraFeathers;CHILD_BigFeathers.fx;/Auras/Female/Feathers/CHILD_BigFeathers.fx
AnimalAuraFeathers;CHILD_BigFeathers.fx;/Auras/Huge/Feathers/CHILD_BigFeathers.fx
AnimalAuraFeathers;CHILD_BigFeathers.fx;/Auras/Male/Feathers/CHILD_BigFeathers.fx
AnimalAuraFeathers;CHILD_BigFeathers_Steady.fx;/Auras/Female/Feathers/CHILD_BigFeathers_Steady.fx
AnimalAuraFeathers;CHILD_BigFeathers_Steady.fx;/Auras/Huge/Feathers/CHILD_BigFeathers_Steady.fx
AnimalAuraFeathers;CHILD_BigFeathers_Steady.fx;/Auras/Male/Feathers/CHILD_BigFeathers_Steady.fx
AnimalAuraFeathers;Feathers_Body.fx;/Auras/Female/Feathers/Feathers_Body.fx
AnimalAuraFeathers;Feathers_Body.fx;/Auras/Huge/Feathers/Feathers_Body.fx
AnimalAuraFeathers;Feathers_Body.fx;/Auras/Male/Feathers/Feathers_Body.fx
AnimalAuraFeathers;Feathers_Body_combat.fx;/Auras/Female/Feathers/Feathers_Body_combat.fx
AnimalAuraFeathers;Feathers_Body_combat.fx;/Auras/Huge/Feathers/Feathers_Body_combat.fx
AnimalAuraFeathers;Feathers_Body_combat.fx;/Auras/Male/Feathers/Feathers_Body_combat.fx
AnimalAuraFeathers;Feathers_Body_Light.fx;/Auras/Female/Feathers/Feathers_Body_Light.fx
AnimalAuraFeathers;Feathers_Body_Light.fx;/Auras/Huge/Feathers/Feathers_Body_Light.fx
AnimalAuraFeathers;Feathers_Body_Light.fx;/Auras/Male/Feathers/Feathers_Body_Light.fx
AnimalAuraFeathers;Feathers_Body_Light_Combat.fx;/Auras/Female/Feathers/Feathers_Body_Light_Combat.fx
AnimalAuraFeathers;Feathers_Body_Light_Combat.fx;/Auras/Huge/Feathers/Feathers_Body_Light_Combat.fx
AnimalAuraFeathers;Feathers_Body_Light_Combat.fx;/Auras/Male/Feathers/Feathers_Body_Light_Combat.fx
AnimalAuraFeathers;Feathers_Loose.fx;/Auras/Male/Feathers/Feathers_Loose.fx
AnimalAuraFireflies;Fireflies_Body.fx;/Auras/Female/Fireflies/Fireflies_Body.fx
AnimalAuraFireflies;Fireflies_Body.fx;/Auras/Huge/Fireflies/Fireflies_Body.fx
AnimalAuraFireflies;Fireflies_Body.fx;/Auras/Male/Fireflies/Fireflies_Body.fx
AnimalAuraFireflies;Fireflies_Body_Combat.fx;/Auras/Female/Fireflies/Fireflies_Body_Combat.fx
AnimalAuraFireflies;Fireflies_Body_Combat.fx;/Auras/Huge/Fireflies/Fireflies_Body_Combat.fx
AnimalAuraFireflies;Fireflies_Body_Combat.fx;/Auras/Male/Fireflies/Fireflies_Body_Combat.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes.fx;/Auras/Female/Fireflies/Fireflies_BodyAndEyes.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes.fx;/Auras/Huge/Fireflies/Fireflies_BodyAndEyes.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes.fx;/Auras/Male/Fireflies/Fireflies_BodyAndEyes.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes_Combat.fx;/Auras/Female/Fireflies/Fireflies_BodyAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes_Combat.fx;/Auras/Huge/Fireflies/Fireflies_BodyAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_BodyAndEyes_Combat.fx;/Auras/Male/Fireflies/Fireflies_BodyAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_Eyes.fx;/Auras/Female/Fireflies/Fireflies_Eyes.fx
AnimalAuraFireflies;Fireflies_Eyes.fx;/Auras/Huge/Fireflies/Fireflies_Eyes.fx
AnimalAuraFireflies;Fireflies_Eyes.fx;/Auras/Male/Fireflies/Fireflies_Eyes.fx
AnimalAuraFireflies;Fireflies_Eyes_Combat.fx;/Auras/Female/Fireflies/Fireflies_Eyes_Combat.fx
AnimalAuraFireflies;Fireflies_Eyes_Combat.fx;/Auras/Huge/Fireflies/Fireflies_Eyes_Combat.fx
AnimalAuraFireflies;Fireflies_Eyes_Combat.fx;/Auras/Male/Fireflies/Fireflies_Eyes_Combat.fx
AnimalAuraFireflies;Fireflies_FistL.fx;/Auras/Female/Fireflies/Fireflies_FistL.fx
AnimalAuraFireflies;Fireflies_FistL.fx;/Auras/Huge/Fireflies/Fireflies_FistL.fx
AnimalAuraFireflies;Fireflies_FistL.fx;/Auras/Male/Fireflies/Fireflies_FistL.fx
AnimalAuraFireflies;Fireflies_FistL_Combat.fx;/Auras/Female/Fireflies/Fireflies_FistL_Combat.fx
AnimalAuraFireflies;Fireflies_FistL_Combat.fx;/Auras/Huge/Fireflies/Fireflies_FistL_Combat.fx
AnimalAuraFireflies;Fireflies_FistL_Combat.fx;/Auras/Male/Fireflies/Fireflies_FistL_Combat.fx
AnimalAuraFireflies;Fireflies_FistR.fx;/Auras/Female/Fireflies/Fireflies_FistR.fx
AnimalAuraFireflies;Fireflies_FistR.fx;/Auras/Huge/Fireflies/Fireflies_FistR.fx
AnimalAuraFireflies;Fireflies_FistR.fx;/Auras/Male/Fireflies/Fireflies_FistR.fx
AnimalAuraFireflies;Fireflies_FistR_Combat.fx;/Auras/Female/Fireflies/Fireflies_FistR_Combat.fx
AnimalAuraFireflies;Fireflies_FistR_Combat.fx;/Auras/Huge/Fireflies/Fireflies_FistR_Combat.fx
AnimalAuraFireflies;Fireflies_FistR_Combat.fx;/Auras/Male/Fireflies/Fireflies_FistR_Combat.fx
AnimalAuraFireflies;Fireflies_Fists.fx;/Auras/Female/Fireflies/Fireflies_Fists.fx
AnimalAuraFireflies;Fireflies_Fists.fx;/Auras/Huge/Fireflies/Fireflies_Fists.fx
AnimalAuraFireflies;Fireflies_Fists.fx;/Auras/Male/Fireflies/Fireflies_Fists.fx
AnimalAuraFireflies;Fireflies_Fists_Combat.fx;/Auras/Female/Fireflies/Fireflies_Fists_Combat.fx
AnimalAuraFireflies;Fireflies_Fists_Combat.fx;/Auras/Huge/Fireflies/Fireflies_Fists_Combat.fx
AnimalAuraFireflies;Fireflies_Fists_Combat.fx;/Auras/Male/Fireflies/Fireflies_Fists_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes.fx;/Auras/Female/Fireflies/Fireflies_FistsAndEyes.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndEyes.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes.fx;/Auras/Male/Fireflies/Fireflies_FistsAndEyes.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes_Combat.fx;/Auras/Female/Fireflies/Fireflies_FistsAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes_Combat.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndEyes_Combat.fx;/Auras/Male/Fireflies/Fireflies_FistsAndEyes_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHair.fx;/Auras/Female/Fireflies/Fireflies_FistsAndHair.fx
AnimalAuraFireflies;Fireflies_FistsAndHair.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndHair.fx
AnimalAuraFireflies;Fireflies_FistsAndHair.fx;/Auras/Male/Fireflies/Fireflies_FistsAndHair.fx
AnimalAuraFireflies;Fireflies_FistsAndHair_Combat.fx;/Auras/Female/Fireflies/Fireflies_FistsAndHair_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHair_Combat.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndHair_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHair_Combat.fx;/Auras/Male/Fireflies/Fireflies_FistsAndHair_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHead.fx;/Auras/Female/Fireflies/Fireflies_FistsAndHead.fx
AnimalAuraFireflies;Fireflies_FistsAndHead.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndHead.fx
AnimalAuraFireflies;Fireflies_FistsAndHead.fx;/Auras/Male/Fireflies/Fireflies_FistsAndHead.fx
AnimalAuraFireflies;Fireflies_FistsAndHead_Combat.fx;/Auras/Female/Fireflies/Fireflies_FistsAndHead_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHead_Combat.fx;/Auras/Huge/Fireflies/Fireflies_FistsAndHead_Combat.fx
AnimalAuraFireflies;Fireflies_FistsAndHead_Combat.fx;/Auras/Male/Fireflies/Fireflies_FistsAndHead_Combat.fx
AnimalAuraFireflies;Fireflies_Hair.fx;/Auras/Female/Fireflies/Fireflies_Hair.fx
AnimalAuraFireflies;Fireflies_Hair.fx;/Auras/Huge/Fireflies/Fireflies_Hair.fx
AnimalAuraFireflies;Fireflies_Hair.fx;/Auras/Male/Fireflies/Fireflies_Hair.fx
AnimalAuraFireflies;Fireflies_Hair_Combat.fx;/Auras/Female/Fireflies/Fireflies_Hair_Combat.fx
AnimalAuraFireflies;Fireflies_Hair_Combat.fx;/Auras/Huge/Fireflies/Fireflies_Hair_Combat.fx
AnimalAuraFireflies;Fireflies_Hair_Combat.fx;/Auras/Male/Fireflies/Fireflies_Hair_Combat.fx
AnimalAuraFireflies;Fireflies_Head.fx;/Auras/Female/Fireflies/Fireflies_Head.fx
AnimalAuraFireflies;Fireflies_Head.fx;/Auras/Huge/Fireflies/Fireflies_Head.fx
AnimalAuraFireflies;Fireflies_Head.fx;/Auras/Male/Fireflies/Fireflies_Head.fx
AnimalAuraFireflies;Fireflies_Head_Combat.fx;/Auras/Female/Fireflies/Fireflies_Head_Combat.fx
AnimalAuraFireflies;Fireflies_Head_Combat.fx;/Auras/Huge/Fireflies/Fireflies_Head_Combat.fx
AnimalAuraFireflies;Fireflies_Head_Combat.fx;/Auras/Male/Fireflies/Fireflies_Head_Combat.fx
AnimalAuraFleas;Fleas_Body.fx;/Auras/Female/Fleas/Fleas_Body.fx
AnimalAuraFleas;Fleas_Body.fx;/Auras/Huge/Fleas/Fleas_Body.fx
AnimalAuraFleas;Fleas_Body.fx;/Auras/Male/Fleas/Fleas_Body.fx
AnimalAuraFleas;Fleas_Body_Combat.fx;/Auras/Female/Fleas/Fleas_Body_Combat.fx
AnimalAuraFleas;Fleas_Body_Combat.fx;/Auras/Huge/Fleas/Fleas_Body_Combat.fx
AnimalAuraFleas;Fleas_Body_Combat.fx;/Auras/Male/Fleas/Fleas_Body_Combat.fx
AnimalAuraFleas;Fleas_FistL.fx;/Auras/Female/Fleas/Fleas_FistL.fx
AnimalAuraFleas;Fleas_FistL.fx;/Auras/Huge/Fleas/Fleas_FistL.fx
AnimalAuraFleas;Fleas_FistL.fx;/Auras/Male/Fleas/Fleas_FistL.fx
AnimalAuraFleas;Fleas_FistL_Combat.fx;/Auras/Female/Fleas/Fleas_FistL_Combat.fx
AnimalAuraFleas;Fleas_FistL_Combat.fx;/Auras/Huge/Fleas/Fleas_FistL_Combat.fx
AnimalAuraFleas;Fleas_FistL_Combat.fx;/Auras/Male/Fleas/Fleas_FistL_Combat.fx
AnimalAuraFleas;Fleas_FistR.fx;/Auras/Female/Fleas/Fleas_FistR.fx
AnimalAuraFleas;Fleas_FistR.fx;/Auras/Huge/Fleas/Fleas_FistR.fx
AnimalAuraFleas;Fleas_FistR.fx;/Auras/Male/Fleas/Fleas_FistR.fx
AnimalAuraFleas;Fleas_FistR_Combat.fx;/Auras/Female/Fleas/Fleas_FistR_Combat.fx
AnimalAuraFleas;Fleas_FistR_Combat.fx;/Auras/Huge/Fleas/Fleas_FistR_Combat.fx
AnimalAuraFleas;Fleas_FistR_Combat.fx;/Auras/Male/Fleas/Fleas_FistR_Combat.fx
AnimalAuraFleas;Fleas_Fists.fx;/Auras/Female/Fleas/Fleas_Fists.fx
AnimalAuraFleas;Fleas_Fists.fx;/Auras/Huge/Fleas/Fleas_Fists.fx
AnimalAuraFleas;Fleas_Fists.fx;/Auras/Male/Fleas/Fleas_Fists.fx
AnimalAuraFleas;Fleas_Fists_Combat.fx;/Auras/Female/Fleas/Fleas_Fists_Combat.fx
AnimalAuraFleas;Fleas_Fists_Combat.fx;/Auras/Huge/Fleas/Fleas_Fists_Combat.fx
AnimalAuraFleas;Fleas_Fists_Combat.fx;/Auras/Male/Fleas/Fleas_Fists_Combat.fx
AnimalAuraFleas;Fleas_FistsAndHead.fx;/Auras/Female/Fleas/Fleas_FistsAndHead.fx
AnimalAuraFleas;Fleas_FistsAndHead.fx;/Auras/Huge/Fleas/Fleas_FistsAndHead.fx
AnimalAuraFleas;Fleas_FistsAndHead.fx;/Auras/Male/Fleas/Fleas_FistsAndHead.fx
AnimalAuraFleas;Fleas_FistsAndHead_Combat.fx;/Auras/Female/Fleas/Fleas_FistsAndHead_Combat.fx
AnimalAuraFleas;Fleas_FistsAndHead_Combat.fx;/Auras/Huge/Fleas/Fleas_FistsAndHead_Combat.fx
AnimalAuraFleas;Fleas_FistsAndHead_Combat.fx;/Auras/Male/Fleas/Fleas_FistsAndHead_Combat.fx
AnimalAuraFleas;Fleas_Head.fx;/Auras/Female/Fleas/Fleas_Head.fx
AnimalAuraFleas;Fleas_Head.fx;/Auras/Huge/Fleas/Fleas_Head.fx
AnimalAuraFleas;Fleas_Head.fx;/Auras/Male/Fleas/Fleas_Head.fx
AnimalAuraFleas;Fleas_Head_Combat.fx;/Auras/Female/Fleas/Fleas_Head_Combat.fx
AnimalAuraFleas;Fleas_Head_Combat.fx;/Auras/Huge/Fleas/Fleas_Head_Combat.fx
AnimalAuraFleas;Fleas_Head_Combat.fx;/Auras/Male/Fleas/Fleas_Head_Combat.fx
AnimalAuraFlies;Flies.fx;/Auras/Male/Flies/Flies.fx
AnimalAuraFlies;Flies_Combat.fx;/Auras/Male/Flies/Flies_Combat.fx
AnimalAuraRoaches;Roach_BodyAndTrail.fx;/AurasPath/Roaches/Roach_BodyAndTrail.fx
AnimalAuraRoaches;Roach_CHILD.fx;/AurasPath/Roaches/Roach_CHILD.fx
AnimalAuraRoaches;Roach_CHILD2.fx;/AurasPath/Roaches/Roach_CHILD2.fx
AnimalAuraRoaches;Roach_CHILD3.fx;/AurasPath/Roaches/Roach_CHILD3.fx
AnimalAuraRoaches;Roach_Fall_CHILD.fx;/AurasPath/Roaches/Roach_Fall_CHILD.fx
AnimalAuraRoaches;Roach_Trail_CHILD.fx;/AurasPath/Roaches/Roach_Trail_CHILD.fx
AnimalAuraRoaches;Roach_Trail_CHILD2.fx;/AurasPath/Roaches/Roach_Trail_CHILD2.fx
AnimalAuraRoaches;Roach_Trail_CHILD3.fx;/AurasPath/Roaches/Roach_Trail_CHILD3.fx
AnimalAuraRoaches;Roach_TrailOnly.fx;/AurasPath/Roaches/Roach_TrailOnly.fx
AnimalAuraRoaches;Roach_TrailOnly_CHILD.fx;/AurasPath/Roaches/Roach_TrailOnly_CHILD.fx
AnimalAuraRoaches;Roach_TrailOnly_CHILD2.fx;/AurasPath/Roaches/Roach_TrailOnly_CHILD2.fx
AnimalAuraRoaches;Roach_TrailOnly_CHILD3.fx;/AurasPath/Roaches/Roach_TrailOnly_CHILD3.fx
AnimalAuraRoaches;Roach_TrailOnlySplode_CHILD.fx;/AurasPath/Roaches/Roach_TrailOnlySplode_CHILD.fx
AnimalAuraRoaches;Roach_TrailOnlySplode_CHILD2.fx;/AurasPath/Roaches/Roach_TrailOnlySplode_CHILD2.fx
AnimalAuraRoaches;Roach_TrailOnlySplode_CHILD3.fx;/AurasPath/Roaches/Roach_TrailOnlySplode_CHILD3.fx
AnimalAurasButterflies;Butterflies_Body_Heavy.fx;/Auras/Female/Butterflies/Butterflies_Body_Heavy.fx
AnimalAurasButterflies;Butterflies_Body_Heavy.fx;/Auras/Huge/Butterflies/Butterflies_Body_Heavy.fx
AnimalAurasButterflies;Butterflies_Body_Heavy.fx;/Auras/Male/Butterflies/Butterflies_Body_Heavy.fx
AnimalAurasButterflies;Butterflies_Body_Heavy_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_Body_Heavy_COMBAT.fx
AnimalAurasButterflies;Butterflies_Body_Heavy_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_Body_Heavy_COMBAT.fx
AnimalAurasButterflies;Butterflies_Body_Heavy_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_Body_Heavy_COMBAT.fx
AnimalAurasButterflies;Butterflies_Body_Light.fx;/Auras/Female/Butterflies/Butterflies_Body_Light.fx
AnimalAurasButterflies;Butterflies_Body_Light.fx;/Auras/Huge/Butterflies/Butterflies_Body_Light.fx
AnimalAurasButterflies;Butterflies_Body_Light.fx;/Auras/Male/Butterflies/Butterflies_Body_Light.fx
AnimalAurasButterflies;Butterflies_Body_Light_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_Body_Light_COMBAT.fx
AnimalAurasButterflies;Butterflies_Body_Light_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_Body_Light_COMBAT.fx
AnimalAurasButterflies;Butterflies_Body_Light_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_Body_Light_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandL.fx;/Auras/Female/Butterflies/Butterflies_HandL.fx
AnimalAurasButterflies;Butterflies_HandL.fx;/Auras/Huge/Butterflies/Butterflies_HandL.fx
AnimalAurasButterflies;Butterflies_HandL.fx;/Auras/Male/Butterflies/Butterflies_HandL.fx
AnimalAurasButterflies;Butterflies_HandL_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_HandL_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandL_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_HandL_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandL_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_HandL_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandR.fx;/Auras/Female/Butterflies/Butterflies_HandR.fx
AnimalAurasButterflies;Butterflies_HandR.fx;/Auras/Huge/Butterflies/Butterflies_HandR.fx
AnimalAurasButterflies;Butterflies_HandR.fx;/Auras/Male/Butterflies/Butterflies_HandR.fx
AnimalAurasButterflies;Butterflies_HandR_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_HandR_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandR_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_HandR_COMBAT.fx
AnimalAurasButterflies;Butterflies_HandR_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_HandR_COMBAT.fx
AnimalAurasButterflies;Butterflies_Hands.fx;/Auras/Female/Butterflies/Butterflies_Hands.fx
AnimalAurasButterflies;Butterflies_Hands.fx;/Auras/Huge/Butterflies/Butterflies_Hands.fx
AnimalAurasButterflies;Butterflies_Hands.fx;/Auras/Male/Butterflies/Butterflies_Hands.fx
AnimalAurasButterflies;Butterflies_Hands_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_Hands_COMBAT.fx
AnimalAurasButterflies;Butterflies_Hands_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_Hands_COMBAT.fx
AnimalAurasButterflies;Butterflies_Hands_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_Hands_COMBAT.fx
AnimalAurasButterflies;Butterflies_Head.fx;/Auras/Female/Butterflies/Butterflies_Head.fx
AnimalAurasButterflies;Butterflies_Head.fx;/Auras/Huge/Butterflies/Butterflies_Head.fx
AnimalAurasButterflies;Butterflies_Head.fx;/Auras/Male/Butterflies/Butterflies_Head.fx
AnimalAurasButterflies;Butterflies_Head_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_Head_COMBAT.fx
AnimalAurasButterflies;Butterflies_Head_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_Head_COMBAT.fx
AnimalAurasButterflies;Butterflies_Head_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_Head_COMBAT.fx
AnimalAurasButterflies;Butterflies_HeadAndHands.fx;/Auras/Female/Butterflies/Butterflies_HeadAndHands.fx
AnimalAurasButterflies;Butterflies_HeadAndHands.fx;/Auras/Huge/Butterflies/Butterflies_HeadAndHands.fx
AnimalAurasButterflies;Butterflies_HeadAndHands.fx;/Auras/Male/Butterflies/Butterflies_HeadAndHands.fx
AnimalAurasButterflies;Butterflies_HeadAndHands_COMBAT.fx;/Auras/Female/Butterflies/Butterflies_HeadAndHands_COMBAT.fx
AnimalAurasButterflies;Butterflies_HeadAndHands_COMBAT.fx;/Auras/Huge/Butterflies/Butterflies_HeadAndHands_COMBAT.fx
AnimalAurasButterflies;Butterflies_HeadAndHands_COMBAT.fx;/Auras/Male/Butterflies/Butterflies_HeadAndHands_COMBAT.fx
AnimalAurasButterflies;Butterflies_Idle_Child.fx;/Auras/Female/Butterflies/Butterflies_Idle_Child.fx
AnimalAurasButterflies;Butterflies_Idle_Child.fx;/Auras/Huge/Butterflies/Butterflies_Idle_Child.fx
AnimalAurasButterflies;Butterflies_Idle_Child.fx;/Auras/Male/Butterflies/Butterflies_Idle_Child.fx
AnimalAurasButterflies;Butterflies_Idle_Child01.fx;/Auras/Female/Butterflies/Butterflies_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Idle_Child01.fx;/Auras/Huge/Butterflies/Butterflies_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Idle_Child01.fx;/Auras/Male/Butterflies/Butterflies_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Idle_Child02.fx;/Auras/Female/Butterflies/Butterflies_Idle_Child02.fx
AnimalAurasButterflies;Butterflies_Idle_Child02.fx;/Auras/Huge/Butterflies/Butterflies_Idle_Child02.fx
AnimalAurasButterflies;Butterflies_Idle_Child02.fx;/Auras/Male/Butterflies/Butterflies_Idle_Child02.fx
AnimalAurasButterflies;Butterflies_Light_Idle_Child01.fx;/Auras/Female/Butterflies/Butterflies_Light_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Light_Idle_Child01.fx;/Auras/Huge/Butterflies/Butterflies_Light_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Light_Idle_Child01.fx;/Auras/Male/Butterflies/Butterflies_Light_Idle_Child01.fx
AnimalAurasButterflies;Butterflies_Light_Idle_Child02.fx;/Auras/Female/Butterflies/Butterflies_Light_Idle_Child02.fx
