Combat;MAGIC_RUMBLE_B
Combat;POSEDEATH
Combat;POSEDEATH_CYCLE
Combat;QUICK_GETUP_BACK
Combat;QUICK_GETUP_BACK2
Combat;SHIELD_GETUP
Electricity;A_EMOTE_COSTUMECHANGE_LIGHTNING_POST
Electricity;EMOTE_COSTUMECHANGE_LIGHTNING_POST
Combat;VANISH_DEATH
Combat;R_VANISH_DEATH
electricity;A_EMOTE_ULTIMATE_POWER_POST
electricity;EMOTE_ULTIMATE_POWER_POST
Combat;VAPORIZE_DEATH
Combat;EMOTE_MALE_REACT_TO_ONE_KNEE
CrabPack;A_CRABPACK_FIRIGHT
CrabPack;CRABPACK_FIRERIGHT
CrabPack;A_CRABPACK_GRENADE
CrabPack;CRABPACK_GRENADE
Energy;A_EMOTE_COSTUMECHANGE_PEACEBRINGER_POST
Energy;EMOTE_COSTUMECHANGE_PEACEBRINGER_POST
Energy;VANISH_POSTDEATH
CrabPack;A_CRABPACK_MELEE_LEFT
Energy;PLAYER_VAPORIZE_POSTDEATH
Energy;A_EMOTE_COSTUMECHANGE_SMOKEFLASH_POST
Energy;VAPORIZE_POSTDEATH
CrabPack;CRABPACK_MELEE_LEFT
EnergyDisinigrate;DEMUTATE_POSTCYCLE
CrabPack;A_CRABPACK_MELEE_RIGHT
Fire;A_EMOTE_COSTUMECHANGE_RAPIDBOIL_POST
Fire;EMOTE_COSTUMECHANGE_RAPIDBOIL_POST
Fire;A_EMOTE_COSTUMECHANGE_RAPIDBOIL_POSTCYCLE
Fire;A_EMOTE_COSTUMECHANGE_RAPIDBOIL_PRE
Fire;EMOTE_COSTUMECHANGE_RAPIDBOIL_PRE
CrabPack;CRABPACK_MELEE_RIGHT
CrabPack;A_CRABPACK_SPRAYRIGHT
CrabPack;CRABPACK_SPRAYRIGHT
CrabPack;A_CRABPACK_MELEEBURST
CrabPack;CRABPACK_MELEEBURST
CrabPack;A_CRABPACK_RANGEBURST
CrabPack;CRABPACK_RANGEBURST
CrabPack;BS_STING
DangerSense;LOOKOUT_A
DangerSense;LOOKOUT_A2
DangerSense;LOOKOUT_B
DangerSense;LOOKOUT_B2
DangerSense;LOOKOUT_B3
DangerSense;NINJA_AMBUSH_CYCLE
DangerSense;DANGER_SENSE
Heal;MA_AIDSELF_POST
Heal;MA_AIDSELF_PRE
Heal;A_PRE_MEDSELF
Heal;PRE_MEDSELF
DangerSense;A_DANGER_SENSE_CYCLE
DangerSense;DANGER_SENSE_CYCLE
Heal;A_AIDSELF_POST
Heal;A_AIDSELF_PRE
DangerSense;A_DANGERSENSE
DangerSense;SURROUNDED_A
DangerSense;SURROUNDED_A2
Heal;A_MEDOTHER_POST
Heal;MEDOTHER_POST
Heal;A_MEDOTHER_PRE
DangerSense;SURROUNDED_A3
Heal;POLICE_DRONE_MED_POST
Heal;POLICE_DRONE_MED_PRE
DangerSense;SURROUNDED_A4
Heal;AIRHEALPOST
DangerSense;SHIELD_DANGER_SENSE
Heal;CONDUITHEAL_POST
DangerSense;A_SHIELD_DANGERSENSE
Heal;HEALPOST
DangerSense;A_DANGERSENSE2
Dark;A_EMOTE_COSTUMECHANGE_MURDEROFCROWS
Heal;MEDSELF_POST
Dark;EMOTE_COSTUMECHANGE_MURDEROFCROWS
Dark;A_EMOTE_COSTUMECHANGE_WARSHADE
Dark;EMOTE_COSTUMECHANGE_WARSHADE
Earth;EMOTE_COSTUMECHANGE_ROCKBLOCK
Heal;A_MED_BEAM_POST
Heal;MED_BEAM_POST
Earth;StoneArmor
Earth;STONEARMOR2
Electricity;ASCENSION_RITUAL_FLOAT_CYCLE
Electricity;ASCENSION_RITUAL_FLOAT_IN
Electricity;ASCENSION_RITUAL_FLOAT_OUT
Heal;A_QUICK_MEDSELF_POST
Heal;QUICK_MEDSELF_POST
Electricity;CAPTURED_AWAKENED_CYCLE
Electricity;CAPTURED_CARNIVALOFLIGHT_CYCLE
Heal;REVIVE_BELLY_POST
Heal;REVIVE_BELLY_PRE
Heal;REVIVE_BELLY_PRE_PLAYER
Heal;REVIVE_BELLY_PRE_ROOTED
Heal;REVIVE_POST
Heal;REVIVE_PRE
Electricity;CAPTURED_TALONSOFVENGEANCE_CYCLE
Electricity;DISRUPTDEATH
Heal;REVIVE_WINDUP_PRE
Electricity;DISRUPTDEATH2
Electricity;DISRUPTDEATH3
Electricity;ELECTRODEATH
Heal;A_SHIELD_MEDOTHER_POST
Heal;SHIELD_MEDOTHER_POST
Electricity;ELECTRODEATH2
Electricity;ELECTRODEATH3
Heal;A_SHIELD_MEDSELF_POST
Heal;SHIELD_MEDSELF_POST
Electricity;ELECTROSTUN_HITCOMBAT
Electricity;A_ELECTRO_REACT
Electricity;ELECTRO_REACT
Electricity;ELECTRO_REACT_LONG
Electricity;ELECTRO_REACT_LONG2
Electricity;ELECTROSTUN_CYCLE
Electricity;A_EMOTE_COSTUMECHANGE_LIGHTNING
HTH;A_1HSMASH_RIGHT_POST
Electricity;EMOTE_COSTUMECHANGE_LIGHTNING
electricity;A_EMOTE_ULTIMATE_POWER
electricity;EMOTE_ULTIMATE_POWER
Electricity;A_ZEUS_LIGHTNING
HTH;2HLARGE_BRAWL_POST
HTH;A_2HLARGE_BRAWL_POST
Electricity;ZEUS_LIGHTNING
Electricity;A_ZEUS_LIGHTNING_2
Electricity;ZEUS_LIGHTNING_2
Energy;EMOTE_SHIELD_COSTUMECHANGE_INJECTSERUM
Energy;A_EMOTE_SHIELD_COSTUMECHANGE_INJECTSERUM_CHANGE
Energy;A_EMOTE_SHIELD_COSTUMECHANGE_INJECTSERUM_CYCLE
Energy;A_EMOTE_COSTUMECHANGE_PEACEBRINGER
Energy;EMOTE_COSTUMECHANGE_PEACEBRINGER
HTH;A_BBPUNCHPOST
HTH;BBPUNCHPOST
Energy;PLAYER_VAPORIZE_DEATH
EnergyDisinigrate;DEMUTATE
HTH;A_BODYBLOW_POST
HTH;BODYBLOW_POST
Fire;EMOTE_COSTUMECHANGE_RAPIDBOIL
MovementFly;AIR2GROUND_2
MovementFly;AIR2GROUND_3
MovementFly;C_FLYCYCLE_HALF
MovementFly;FAKE_CFLYREADY
MovementFly;LAZY_CLAWCYCLE
ForceField;ENC_5THCOLUMNFORCEFIELD
HTH;BRAWLPOST_L
Gas;CHOKEDEATH
Gas;CHOKEDEATH2
HTH;A_BRAWLLEFT_POST
HTH;BRAWLPOST_R
Gas;CHOKEDEATH3
HTH;A_BRAWLRIGHT_POST
Gas;A_CHOKE_REACT
Gas;CHOKE_REACT
HTH;W_KICKBRAWL_L_POST
Gas;CHOKESTUN
HTH;W_KICKBRAWL_R_POST
Gas;CHOKESTUN_CYCLE
Heal;SPAWN_GHOST
HTH;KICKBRAWL_L_POST
Heal;MA_AIDSELF
HTH;KICKBRAWL_R_POST
Heal;A_AIDSELF
Heal;AIDSELF
RangeThrow;A_W_THROWBRAWL_POST
RangeThrow;W_THROWBRAWL_POST
Heal;AIR2GROUND
Heal;A_MEDOTHER_CYCLE
RangeThrow;A_D_THROWBRAWL_POST
RangeThrow;D_THROWBRAWL_POST
Heal;MEDOTHER_CYCLE
Heal;POLICE_DRONE_MED_CYCLE
RangeThrow;A_THROWBRAWL_POST
RangeThrow;THROWBRAWL_POST
Heal;ENCOUNTER_CASTING_HEAL_KNEEL_CYCLE
Heal;CONDUITHEAL
Heal;Heal
Heal;A_MEDSELF
HTH;A_CLAWS_GUTPUNCH_POST
HTH;CLAWS_GUTPUNCH_POST
Heal;MEDSELF
Heal;A_MEDSELF2
Heal;MEDSELF2
Heal;A_MED_BEAM
Heal;MED_BEAM
Heal;MELEE_FISTS_B
Heal;A_REVIVE
Heal;Revive
Heal;A_QUICK_MEDSELF
Heal;QUICK_MEDSELF
Heal;REVIVE_BACK
Heal;REVIVE_BACK_PLAYER
Heal;A_REVIVE_WINDUP
Heal;REVIVE_WINDUP_CYCLE
Heal;A_REVIVE_WINDUPCYCLE
Heal;A_SHIELD_MEDOTHER
Heal;SHIELD_MEDOTHER
Heal;A_SHIELD_MEDSELF
Heal;SHIELD_MEDSELF
HTH;1H_POUND
HTH;1H_POUND_B
HTH;A_ALT_BLOWPOST
HTH;A_BLOWPOST
HTH;ALT_BLOWPOST
HTH;BLOWPOST
HTH;1H_POUND2
HTH;1HSLAM
HTH;A_1HSLAM_2
HTH;A_1HSMASH_LEFT
HTH;A_1HSMASH_RIGHT
HTH;1H_SWIPE_L
RangeThrow;1H_THROW_JUNK_A1
HTHCOMBAT;TWOHANDED_C_BRAWLING_HITQUICK
HTH;A_GUTPUNCH_POST
HTH;GUTPUNCH_POST
HTH;A_PRECISE_STRIKE
HTH;PRECISE_STRIKE
HTH;A_PRECISE_STRIKE_DRAW
HTH;A_2HLARGE_BRAWL
HTH;PRECISE_STRIKE_DRAW
HTH;A_PRECISE_STRIKE_POST
HTH;PRECISE_STRIKE_POST
HTH;1_2PUNCHPOST
HTH;A_1_2PUNCHPOST
HTH;2H_SWIPE
HTH;S_PUNCHPOST_L
HTH;S_PUNCHPOST_R
HTH;AIRBRAWLCYCLE
HTH;PUSHAROUND_REV_POST
HTH;ASSASSINS_STRIKE
HTH;A_ASSASSINS_STRIKE_B
HTH;PUSHAROUND_VICTIM_POST
HTH;ASSASSINS_STRIKE_WINDUP
HTH;A_ASSASSINS_STRIKE_WINDUP_CYCLE
HTH;A_BBPUNCH
HTH;READY_XARMS_POST
HTH;BBPUNCH
HTH;RUNPRE
HTH;A_BODYBLOW
HTH;BODYBLOW
Combat;BODY_COLLAPSE_IN
Combat;BODY_COLLAPSE_SHORT
Combat;BODY_COLLAPSE_SHORT_CYCLE
HTH;A_SMASHCASTPOST
HTH;SMASHCASTPOST
HTH;A_SMASHINGBLOW_POST
HTH;SMASHINGBLOW_POST
HTH;BRAWLCYCLE_15
HTH;BRAWL_L
HTH;BRAWL_R
HTH;BRAWLCYCLE
HTH;A_SWEEP_CROSS_POST
HTH;SWEEP_CROSS_POST
HTH;A_BRAWLCYCLE_15
HTH;A_BRAWLLEFT
HTH;A_BRAWLRIGHT
HTH;W_KICKBRAWL_CYCLE
HTH;W_KICKBRAWL_L
HTH;W_KICKBRAWL_R
HTH;KICKBRAWL_CYCLE
HTH;KICKBRAWL_L
HTH;KICKBRAWL_R
RangeThrow;A_W_THROWBRAWL
RangeThrow;W_THROWBRAWL
RangeThrow;A_D_THROWBRAWL
RangeThrow;D_THROWBRAWL
RangeThrow;A_THROWBRAWL
BY;A_DEFENSIVE_SWEEP_FAST_POST
HTH;DEFENSIVE_SWEEP_FAST_POST
RangeThrow;THROWBRAWL
HTH;A_CLAWS_GUTPUNCH
HTH;CLAWS_GUTPUNCH
HTH;A_CLAWS_GUTPUNCH_DRAW
HTH;A_DEFENSIVE_SWEEP_SLOW_POST
HTH;DEFENSIVE_SWEEP_SLOW_POST
HTH;A_DEFENSIVE_SWEEP_SLOW_PRE
HTH;DEFENSIVE_SWEEP_SLOW_PRE
HTH;A_DESTINY_BULLRUSH_POST
HTH;DESTINY_BULLRUSH_POST
HTH;A_DESTINY_BULLRUSH_PRE
HTH;DESTINY_BULLRUSH_PRE
COMBAT;EMOTE_COLLAPSE_POST
COMBAT;EMOTE_COLLAPSE_PRE
HTH;CLAWS_GUTPUNCH_DRAW
HTH;COMBATBLEND
HTH;A_COMBATBLOCK_L
HTH;COMBATBLOCK_L
HTH;GROUND_KICK_CYCLE_PRE
HTH;A_COMBATBLOCK_R
HTH;COMBATBLOCK_R
HTH;COMBAT2FLYREADY
HTH;COMBAT_HALF
HTH;COMBATREADY
HTH;B_BLOCK_R
HTH;BLOCK_L
HTH;A_BLOCK_R
HTH;BLOCK_R
HTH;GROUND_KICK_RECEIVE_CYCLE_PRE
HTH;A_D_BLOCK
HTH;D_BLOCK
HTH;A_D_BLOCK_CYCLE
HTH;D_BLOCK_CYCLE
HTH;A_ALT_BLOW
HTH;PARRY
HTH;A_BLOW
HTH;ALT_BLOW
HTH;GROUND_PUNCH_HIT_B_POST
HTH;BLOW
HTH;A_BOOST_D
HTH;A_CRUSHING_BLOW_FAST
HTH;FAKE_COMBATCYCLE
HTH;FAKE_COMBATCYCLE_HALF
HTH;1_2PUNCH
HTH;FORCERAM
HTH;A_GUTPUNCH
HTH;GUTPUNCH
HTH;A_1_2PUNCH
HTH;DEFAULT_DEATH
HTH;PUSHAROUND_REV
HTH;PUSHAROUND_VICTIM
HTH;A_INITIAL_STRIKE_B_POST
HTH;INITIAL_STRIKE_B_POST
HTHCombat;PUSHAROUND_VICTIM_HIT
HTH;P_PUSHDOWN
HTH;RUMBLE_A
HTH;RUMBLE_B
HTH;INITIAL_STRIKE_C_POST
HTH;A_INITIAL_STRIKE_POST
HTH;INITIAL_STRIKE_POST
HTH;READY
HTH;SHAKE
HTH;A_SHRED
HTH;A_EMOTE_SLAP
HTH;SHRED
HTH;A_EMOTE_SMACK
HTH;A_KINETIC_ASSASSINS_STRIKE_POST
HTH;A_SMASHINGBLOW
HTH;KINETIC_ASSASSINS_STRIKE_POST
HTH;SMASHINGBLOW
HTH;A_SWEEP_CROSS
HTH;SWEEP_CROSS
HTH;A_SWEEP_HIGH
HTH;SWEEP_HIGH
HTH;SWEEP_IMPACT
HTH;A_SWEEP_LOW
HTH;SWEEP_LOW
HTH;PLAYER_SWEEP_HIGH
HTH;MEDOTHER_PRE
HTH;PLAYER_SWEEP_IMPACT
HTH;PLAYER_SWEEP_LOW
HTH;DEFENSIVE_SWEEP_FAST
HTH;A_DEFENSIVE_SWEEP_FAST_DRAW
HTH;DEFENSIVE_SWEEP_FAST_DRAW
HTH;ONEHANDSMASH_LEFT_POST
HTH;A_DESTINY_BULLRUSH
HTH;DESTINY_BULLRUSH
HTH;DEMONSUMMONER_HIT_BOOSTUP
HTH;A_DEFENSIVE_SWEEP_SLOW
HTH;A_PARRY_POST
HTH;DEFENSIVE_SWEEP_SLOW
HTH;A_DEFENSIVE_SWEEP_SLOW_DRAW
HTH;DEFENSIVE_SWEEP_SLOW_DRAW
HTH;RUMBLE_DIZZY_A
HTH;RUMBLE_DIZZY_B
HTH;GROUND_KICK_CYCLE_KICK_FOUR
HTH;A_HEAVYBLOW_B_POST
HTH;HEAVYBLOW_B_POST
HTH;A_HEAVYBLOW_POST
HTH;HEAVYBLOW
HTH;GROUND_KICK_CYCLE_KICK_ONE
HTH;GROUND_KICK_CYCLE_KICK_THREE
HTH;A_HEMORRHAGE_POST
HTH;LEAPKICKPOST
HTH;GROUND_KICK_CYCLE_KICK_TWO
HTH;GROUND_KICK_CYCLE_STAND_ONE
HTH;GROUND_KICK_CYCLE_STAND_THREE
HTH;GROUND_KICK_CYCLE_STAND_TWO
HTH;GROUND_KICK_CYCLE_STOMP_ONE
HTH;GROUND_KICK_CYCLE_STOMP_TWO
HTH;GROUND_KICK_RECEIVE_CYCLE_KICK_FOUR
HTH;GROUND_KICK_RECEIVE_CYCLE_KICK_ONE
HTH;GROUND_KICK_RECEIVE_CYCLE_KICK_THREE
HTH;GROUND_KICK_RECEIVE_CYCLE_KICK_TWO
HTH;GROUND_KICK_RECEIVE_CYCLE_STAND_ONE
HTH;GROUND_KICK_RECEIVE_CYCLE_STAND_THREE
HTH;GROUND_KICK_RECEIVE_CYCLE_STAND_TWO
HTH;GROUND_KICK_RECEIVE_CYCLE_STOMP_ONE
HTH;GROUND_KICK_RECEIVE_CYCLE_STOMP_TWO
HTH;GROUND_PUNCH
HTH;GROUND_PUNCH_HIT
HTH;A_QUICK_STRIKE_B_POST
HTH;QUICK_STRIKE_B_POST
HTH;A_QUICK_STRIKE_A_POST
HTH;QUICK_STRIKE_A_POST
HTH;GROUND_PUNCH_HIT_B
HTH;A_GROUNDSUMMON_NOROOT
HTH;A_RENDING_FLURRY_POST
HTH;RENDING_FLURRY_POST
HTH;A_W_HITQUICKCOMBAT
HTH;W_HITQUICK
HTH;A_C_HITQUICKCOMBAT
HTH;A_SHIELD_FLURRY_POST
HTH;SHIELD_FLURRY_POST
HTH;C_HITQUICKCOMBAT
HTH;A_HITQUICKCOMBAT
HTH;A_SHIELD_GUTPUNCH_POST
HTH;SHIELD_GUTPUNCH_POST
HTH;HITQUICK
HTH;A_C_HITQUICK_L
HTH;A_SHIELD_IRONKICK_POST
HTH;SHIELD_IRONKICK_POST
HTH;A_SHRED_POST
HTH;SHRED_POST
HTH;C_HITQUICK_MID
HTH;A_INITIAL_STRIKE
HTH;INITIAL_STRIKE
HTH;A_INITIAL_STRIKE_B
HTH;INITIAL_STRIKE_B
HTH;A_INITIAL_STRIKE_C
HTH;INITIAL_STRIKE_C
HTH;A_INITIAL_STRIKE_HQ
HTH;INITIAL_STRIKE_HQ
HTH;W_C_INITIAL_STRIKE_HQ
HTH;W_INITIAL_STRIKE_HQ
HTH;A_BURST_OF_SPEED_POST
HTH;BURST_OF_SPEED_POST
HTH;A_INNOCUOUS_STRIKE
HTH;INNOCUOUS_STRIKE
HTH;JACKHAMMER
HTH;KINETIC_ASSASSINS_STRIKE
HTH;A_KINETIC_ASSASSINS_STRIKE
HTH;A_KINETIC_ASSASSINS_WINDUP
HTH;A_SPINNING_STRIKE_POST
HTH;SPINNING_STRIKE_POST
HTH;KINETIC_ASSASSINS_WINDUP
HTH;A_KINETIC_ASSASSINS_WINDUP_CYCLE
HTH;KINETIC_ASSASSINS_WINDUP_CYCLE
HTH;A_LIGHTER_BLOW
HTH;LIGHTER_BLOW
HTH;A_LIGHTER_BLOW_2
HTH;A_INNOCUOUS_STRIKE_POST
HTH;INNOCUOUS_STRIKE_POST
HTH;LIGHTER_BLOW_2
HTHEntangleCombat;LOCKDOWN_HIT
HTH;MELEE_FISTS_REACT
HTHCombat;MELEE_FISTS_REACT_HIT
HTH;MELEE_FISTS_REACT_HIT_BLOCK
HTHCombat;MELEE_FISTS_REACT_HIT_MID
HTH;A_SWEEPING_STRIKE_FAST_POST
HTH;SWEEPING_STRIKE_FAST_POST
HTH;ONEHANDSMASH_LEFT
HTH;ONEHANDSMASH_LEFT2
HTH;ONEHANDSMASH_RIGHT
HTH;ONEHANDSMASH_RIGHT2
HTH;A_SWEEPING_STRIKE_SLOW_POST
HTH;SWEEPING_STRIKE_SLOW_POST
HTH;A_SWEEPING_STRIKE_SLOW_PRE
HTH;SWEEPING_STRIKE_SLOW_PRE
HTH;PARACHUTE_AMBUSH_SLEEP
HTH;A_PARRY_DRAW
HTH;PARRY_DRAW
HTH;VORPAL_JUDGEMENT_POST
HTH;A_HEAVYBLOW
HTH;HEAVYBLOW
HTH;A_WINDUPCUT_POST
HTH;WINDUPCUT_POST
HTH;A_HEAVYBLOW_B
HTH;HEAVYBLOW_B
HTH;A_HEMORRHAGE
HTH;WING_BRAWL_RPOST
HTH;HEMORRHAGE
HTHCrushing;A_CRUSHING_BLOW_SLOW_PRE
HTHCrushing;CRUSHING_BLOW_SLOW_PRE
HTH;MELEE_FISTS_A
HTH;MELEE_FISTS_B2
HTHCrushing;A_CRUSHING_UPPERCUT_POST
HTHCrushing;CRUSHING_UPPERCUT_POST
HTH;MELEE_FISTS_C
HTH;MELEE_FISTS_C2
HTH;MELEE_FISTS_D
HTH;MELEE_FISTS_D2
HTHCrushing;A_CRUSHING_BLOW_FAST_POST
HTHCrushing;CRUSHING_BLOW_FAST_POST
HTH;EMOTE_SMACK
HTH;A_SUPERPUNCH_L
HTH;SUPERPUNCH_L
